2011-07-14,四,4.33,4.4,4.32,4.38,0.92%,1.84%,59830899.00,261025060.00,0.023,2122,
2011-07-15,五,4.37,4.41,4.33,4.4,0.46%,1.83%,29706504.00,130221945.00,0.011,1686,
2011-07-18,一,4.4,4.4,4.36,4.36,-0.91%,0.91%,16688084.00,72907643.00,0.006,1596,
2011-07-19,二,4.35,4.39,4.34,4.36,0.00%,1.15%,39547899.00,172770580.00,0.015,1752,
2011-07-20,三,4.38,4.4,4.36,4.37,0.23%,0.92%,45898425.00,201033350.00,0.018,1403,
2011-07-21,四,4.39,4.39,4.34,4.37,0.00%,1.14%,26019938.00,113580555.00,0.01,1389,
2011-07-22,五,4.36,4.37,4.34,4.36,-0.23%,0.69%,24496069.00,106620671.00,0.009,1723,
2011-07-25,一,4.32,4.34,4.28,4.29,-1.61%,1.38%,26339479.00,113431201.00,0.01,1745,
2011-07-26,二,4.28,4.31,4.27,4.29,0.00%,0.93%,18276501.00,78461667.00,0.007,1369,
2011-07-27,三,4.27,4.3,4.25,4.28,-0.23%,1.17%,42983137.00,183557160.00,0.016,1868,
2011-07-28,四,4.25,4.27,4.2,4.2,-1.87%,1.64%,35834144.00,151246380.00,0.014,1836,
2011-07-29,五,4.22,4.29,4.19,4.25,1.19%,2.38%,42538432.00,180370100.00,0.016,1778,
2011-08-01,一,4.24,4.28,4.22,4.24,-0.24%,1.41%,19907395.00,84517058.00,0.008,1230,
2011-08-02,二,4.22,4.23,4.18,4.2,-0.94%,1.18%,24412892.00,102482438.00,0.009,1863,
2011-08-03,三,4.19,4.2,4.16,4.18,-0.48%,0.95%,33579256.00,140305720.00,0.013,1921,
2011-08-04,四,4.19,4.21,4.14,4.16,-0.48%,1.67%,32572624.00,135822190.00,0.012,1820,
2011-08-05,五,4.12,4.14,4.07,4.11,-1.20%,1.68%,68886727.00,282486430.00,0.026,2374,
2011-08-08,一,4.1,4.11,4,4.03,-1.95%,2.68%,80387082.00,325734760.00,0.031,2415,
2011-08-09,二,3.99,4.11,3.94,4.1,1.74%,4.22%,80950136.00,324950640.00,0.031,2315,
2011-08-10,三,4.16,4.22,4.11,4.15,1.22%,2.68%,75457658.00,314979730.00,0.029,1886,
2011-08-11,四,4.11,4.19,4.09,4.16,0.24%,2.41%,30695175.00,127298438.00,0.012,1563,
2011-08-12,五,4.18,4.18,4.12,4.14,-0.48%,1.44%,26972956.00,111748936.00,0.01,1617,
2011-08-15,一,4.15,4.2,4.09,4.19,1.21%,2.66%,65382825.00,270918500.00,0.025,2324,
2011-08-16,二,4.16,4.2,4.15,4.16,-0.72%,1.19%,30695311.00,128069013.00,0.012,1866,
2011-08-17,三,4.16,4.19,4.15,4.18,0.48%,0.96%,17290855.00,72274641.00,0.007,1320,
2011-08-18,四,4.18,4.2,4.16,4.18,0.00%,0.96%,33085461.00,138422800.00,0.013,1591,
2011-08-19,五,4.15,4.15,4.12,4.13,-1.20%,0.72%,36000815.00,148902100.00,0.014,1374,
2011-08-22,一,4.13,4.15,4.07,4.08,-1.21%,1.94%,17677637.00,72500604.00,0.007,1392,
2011-08-23,二,4.1,4.12,4.07,4.11,0.74%,1.23%,20850918.00,85425374.00,0.008,1486,
2011-08-24,三,4.12,4.12,4.07,4.08,-0.73%,1.22%,21818193.00,89261296.00,0.008,1448,
2011-08-25,四,4.08,4.2,4.07,4.18,2.45%,3.19%,73698653.00,305451600.00,0.028,1960,
2011-08-26,五,4.16,4.17,4.13,4.16,-0.48%,0.96%,42043823.00,174497400.00,0.016,1658,
2011-08-29,一,4.14,4.14,4.07,4.08,-1.92%,1.68%,49448731.00,202557600.00,0.019,1973,
2011-08-30,二,4.11,4.16,4.09,4.1,0.49%,1.72%,41678558.00,172066340.00,0.016,1675,
2011-08-31,三,4.11,4.16,4.09,4.14,0.98%,1.71%,23394493.00,96415119.00,0.009,1359,
2011-09-01,四,4.14,4.15,4.1,4.13,-0.24%,1.21%,17995038.00,74313018.00,0.007,1106,
2011-09-02,五,4.13,4.14,4.09,4.1,-0.73%,1.21%,15032539.00,61806601.00,0.006,1180,
2011-09-05,一,4.09,4.1,4.06,4.08,-0.49%,0.98%,29039771.00,118467182.00,0.011,1619,
2011-09-06,二,4.06,4.09,4.05,4.07,-0.25%,0.98%,25765077.00,104910336.00,0.01,1481,
2011-09-07,三,4.08,4.14,4.07,4.12,1.23%,1.72%,23535359.00,96765075.00,0.009,1991,
2011-09-08,四,4.12,4.18,4.1,4.15,0.73%,1.94%,51707193.00,214741140.00,0.02,2234,
2011-09-09,五,4.17,4.19,4.14,4.18,0.72%,1.20%,30656375.00,127893080.00,0.012,1513,
2011-09-13,二,4.14,4.15,4.12,4.14,-0.96%,0.72%,21831878.00,90345092.00,0.008,1658,
2011-09-14,三,4.14,4.16,4.06,4.09,-1.21%,2.42%,34288036.00,140662030.00,0.013,1322,
2011-09-15,四,4.1,4.11,4.08,4.08,-0.24%,0.73%,19622511.00,80272103.00,0.007,1414,
2011-09-16,五,4.11,4.12,4.06,4.1,0.49%,1.47%,30132831.00,123262016.00,0.011,1787,
2011-09-19,一,4.07,4.08,4.06,4.07,-0.73%,0.49%,17776361.00,72330188.00,0.007,1212,
2011-09-20,二,4.06,4.1,4.05,4.07,0.00%,1.23%,18110483.00,73782228.00,0.007,1580,
2011-09-21,三,4.09,4.14,4.06,4.12,1.23%,1.97%,35791186.00,147043170.00,0.014,1794,
2011-09-22,四,4.1,4.11,3.98,4,-2.91%,3.16%,43832619.00,177611750.00,0.017,1898,
2011-09-23,五,4,4.07,3.96,4.01,0.25%,2.75%,58326222.00,233939000.00,0.022,1742,
2011-09-26,一,3.98,4.01,3.94,3.95,-1.50%,1.75%,37657439.00,149636900.00,0.014,1684,
2011-09-27,二,3.98,4.02,3.97,4,1.27%,1.27%,30574505.00,122248226.00,0.012,2172,
2011-09-28,三,4.02,4.04,3.97,3.99,-0.25%,1.75%,16264599.00,65034282.00,0.006,1267,
2011-09-29,四,3.99,4.01,3.96,3.98,-0.25%,1.25%,28014337.00,111827643.00,0.011,1441,
2011-09-30,五,3.98,4,3.95,3.98,0.00%,1.26%,25395720.00,101025230.00,0.01,1781,
2011-10-10,一,3.96,4,3.95,3.99,0.25%,1.26%,37687194.00,149559360.00,0.014,2023,
2011-10-11,二,4.13,4.16,4.02,4.05,1.50%,3.51%,68141583.00,277602640.00,0.026,1978,
2011-10-12,三,4.02,4.14,4.02,4.12,1.73%,2.96%,90637627.00,371839970.00,0.035,2194,
2011-10-13,四,4.1,4.14,4.05,4.13,0.24%,2.18%,52312817.00,213901740.00,0.02,1756,
2011-10-14,五,4.1,4.15,4.08,4.14,0.24%,1.69%,37591461.00,154736290.00,0.014,1360,
2011-10-17,一,4.14,4.17,4.12,4.15,0.24%,1.21%,30521831.00,126548163.00,0.012,1450,
2011-10-18,二,4.13,4.17,4.12,4.17,0.48%,1.20%,54337935.00,225274680.00,0.021,2166,
2011-10-19,三,4.17,4.21,4.16,4.18,0.24%,1.20%,42389483.00,177427230.00,0.016,2047,
2011-10-20,四,4.16,4.19,4.13,4.16,-0.48%,1.44%,43864813.00,182691260.00,0.017,1999,
2011-10-21,五,4.16,4.19,4.15,4.15,-0.24%,0.96%,28046064.00,116737974.00,0.011,1390,
2011-10-24,一,4.15,4.21,4.14,4.19,0.96%,1.69%,24966486.00,104478241.00,0.01,1573,
2011-10-25,二,4.18,4.27,4.16,4.24,1.19%,2.63%,55040497.00,232110750.00,0.021,1727,
2011-10-26,三,4.23,4.29,4.22,4.26,0.47%,1.65%,41632116.00,177837610.00,0.016,1863,
2011-10-27,四,4.28,4.31,4.25,4.3,0.94%,1.41%,42841290.00,184148520.00,0.016,1973,
2011-10-28,五,4.34,4.39,4.27,4.3,0.00%,2.79%,60175434.00,260273690.00,0.023,1872,
2011-10-31,一,4.29,4.35,4.29,4.32,0.47%,1.40%,34598749.00,149682610.00,0.013,1690,
2011-11-01,二,4.31,4.35,4.29,4.3,-0.46%,1.39%,28705787.00,123792443.00,0.011,1780,
2011-11-02,三,4.27,4.34,4.26,4.32,0.47%,1.86%,36650002.00,157824030.00,0.014,2031,
2011-11-03,四,4.34,4.36,4.31,4.32,0.00%,1.16%,34239566.00,148365020.00,0.013,1684,
2011-11-04,五,4.35,4.37,4.32,4.34,0.46%,1.16%,30882289.00,134530220.00,0.012,1670,
2011-11-07,一,4.32,4.35,4.31,4.31,-0.69%,0.92%,21871844.00,94695299.00,0.008,1670,
2011-11-08,二,4.32,4.35,4.31,4.33,0.46%,0.93%,33582460.00,145678070.00,0.013,1495,
2011-11-09,三,4.35,4.38,4.33,4.36,0.69%,1.15%,26424954.00,115078429.00,0.01,1302,
2011-11-10,四,4.3,4.32,4.23,4.24,-2.75%,2.06%,105876430.00,453059050.00,0.04,1763,
2011-11-11,五,4.25,4.33,4.25,4.29,1.18%,1.89%,69219430.00,297220360.00,0.026,1380,
2011-11-14,一,4.3,4.36,4.29,4.35,1.40%,1.63%,27003481.00,117220988.00,0.01,1340,
2011-11-15,二,4.34,4.35,4.31,4.32,-0.69%,0.92%,28178985.00,121966680.00,0.011,1412,
2011-11-16,三,4.31,4.32,4.26,4.28,-0.93%,1.39%,42546823.00,182105890.00,0.016,1488,
2011-11-17,四,4.28,4.32,4.26,4.3,0.47%,1.40%,28493508.00,122483078.00,0.011,1420,
2011-11-18,五,4.28,4.32,4.27,4.3,0.00%,1.16%,29370831.00,125934829.00,0.011,1294,
2011-11-21,一,4.3,4.3,4.24,4.25,-1.16%,1.40%,17108208.00,72898210.00,0.007,1171,
2011-11-22,二,4.25,4.27,4.22,4.22,-0.71%,1.18%,11889596.00,50344346.00,0.005,1120,
2011-11-23,三,4.22,4.25,4.2,4.24,0.47%,1.18%,23997431.00,101194583.00,0.009,1146,
2011-11-24,四,4.22,4.29,4.22,4.28,0.94%,1.65%,21367926.00,91108288.00,0.008,1211,
2011-11-25,五,4.26,4.28,4.2,4.22,-1.40%,1.87%,15367721.00,64909546.00,0.006,1642,
2011-11-28,一,4.21,4.27,4.21,4.23,0.24%,1.42%,17055967.00,72349260.00,0.007,1038,
2011-11-30,三,4.24,4.25,4.18,4.19,-0.95%,1.65%,45292092.00,190927280.00,0.017,1712,
2011-12-01,四,4.25,4.31,4.22,4.28,2.15%,2.15%,43781667.00,187261120.00,0.017,1875,
2011-12-02,五,4.25,4.27,4.2,4.25,-0.70%,1.64%,25165636.00,106520382.00,0.01,1284,
2011-12-05,一,4.26,4.29,4.23,4.28,0.71%,1.41%,52322629.00,222617480.00,0.02,1310,
2011-12-06,二,4.26,4.27,4.19,4.2,-1.87%,1.87%,40982646.00,172459400.00,0.016,1623,
2011-12-07,三,4.2,4.21,4.14,4.17,-0.71%,1.67%,43647553.00,182026830.00,0.017,1404,
2011-12-08,四,4.17,4.19,4.15,4.16,-0.24%,0.96%,32158495.00,133958537.00,0.012,1339,
2011-12-09,五,4.15,4.18,4.14,4.17,0.24%,0.96%,25467823.00,105948684.00,0.01,1203,
2011-12-12,一,4.16,4.17,4.12,4.12,-1.20%,1.20%,22306698.00,92204908.00,0.009,1195,
2011-12-13,二,4.12,4.16,4.11,4.15,0.73%,1.21%,32197964.00,133124746.00,0.012,1785,
2011-12-14,三,4.12,4.15,4.1,4.1,-1.20%,1.20%,18109299.00,74552650.00,0.007,1172,
2011-12-15,四,4.1,4.13,4.09,4.11,0.24%,0.98%,49421964.00,203393870.00,0.019,2049,
2011-12-16,五,4.1,4.17,4.06,4.17,1.46%,2.68%,38711560.00,159075710.00,0.015,1960,
2011-12-19,一,4.14,4.19,4.06,4.17,0.00%,3.12%,57578551.00,237184480.00,0.022,1531,
2011-12-20,二,4.15,4.21,4.12,4.15,-0.48%,2.16%,28455259.00,118320837.00,0.011,1227,
2011-12-21,三,4.17,4.18,4.12,4.13,-0.48%,1.45%,29073050.00,120869558.00,0.011,1215,
2011-12-22,四,4.13,4.17,4.11,4.15,0.48%,1.45%,27221650.00,112662534.00,0.01,1376,
2011-12-23,五,4.16,4.19,4.14,4.17,0.48%,1.20%,16583139.00,69088850.00,0.006,1018,
2011-12-26,一,4.14,4.18,4.12,4.17,0.00%,1.44%,23780179.00,98650653.00,0.009,1112,
2011-12-27,二,4.16,4.19,4.15,4.17,0.00%,0.96%,20140666.00,84042580.00,0.008,1233,
2011-12-28,三,4.16,4.2,4.12,4.19,0.48%,1.92%,46645071.00,193904130.00,0.018,1482,
2011-12-29,四,4.17,4.23,4.15,4.2,0.24%,1.91%,45423477.00,190577410.00,0.017,1334,
2011-12-30,五,4.2,4.25,4.19,4.24,0.95%,1.43%,47705523.00,201713540.00,0.018,1907,
2012-01-04,三,4.24,4.25,4.19,4.22,-0.47%,1.42%,21900869.00,92432768.00,0.008,1713,
2012-01-05,四,4.19,4.3,4.19,4.25,0.71%,2.61%,45126180.00,192553060.00,0.017,1844,
2012-01-06,五,4.27,4.34,4.26,4.28,0.71%,1.88%,46107639.00,198133700.00,0.018,1871,
2012-01-09,一,4.3,4.34,4.26,4.31,0.70%,1.87%,57268038.00,246448490.00,0.022,2159,
2012-01-10,二,4.29,4.37,4.28,4.35,0.93%,2.09%,84437971.00,365343670.00,0.032,2345,
2012-01-11,三,4.35,4.37,4.3,4.35,0.00%,1.61%,56123975.00,243353780.00,0.021,2259,
2012-01-12,四,4.33,4.35,4.32,4.33,-0.46%,0.69%,30155830.00,130739690.00,0.011,1855,
2012-01-13,五,4.34,4.38,4.31,4.34,0.23%,1.62%,49459442.00,214747740.00,0.019,1678,
2012-01-16,一,4.33,4.34,4.3,4.31,-0.69%,0.92%,22890021.00,98830378.00,0.009,1397,
2012-01-17,二,4.3,4.38,4.28,4.36,1.16%,2.32%,53352087.00,230771260.00,0.02,1801,
2012-01-18,三,4.35,4.36,4.3,4.31,-1.15%,1.38%,59337115.00,256569950.00,0.023,1609,
2012-01-19,四,4.31,4.37,4.3,4.36,1.16%,1.62%,95901733.00,417484460.00,0.037,1864,
2012-01-20,五,4.36,4.38,4.34,4.36,0.00%,0.92%,65292691.00,284523270.00,0.025,1793,
2012-01-30,一,4.38,4.39,4.26,4.27,-2.06%,2.98%,64333725.00,279208840.00,0.025,1698,
2012-01-31,二,4.28,4.32,4.28,4.3,0.70%,0.94%,23989148.00,102990210.00,0.009,1185,
2012-02-01,三,4.3,4.31,4.27,4.28,-0.47%,0.93%,20104205.00,86266461.00,0.008,1120,
2012-02-02,四,4.29,4.41,4.27,4.38,2.34%,3.27%,78145814.00,340225700.00,0.03,1556,
2012-02-03,五,4.37,4.44,4.34,4.41,0.68%,2.28%,72800545.00,320007280.00,0.028,1802,
2012-02-06,一,4.41,4.43,4.39,4.41,0.00%,0.91%,49924476.00,220200450.00,0.019,1668,
2012-02-07,二,4.4,4.41,4.31,4.33,-1.81%,2.27%,37435435.00,162782710.00,0.014,1489,
2012-02-08,三,4.33,4.41,4.33,4.41,1.85%,1.85%,51248928.00,224270980.00,0.02,1775,
2012-02-09,四,4.4,4.44,4.36,4.42,0.23%,1.81%,83430416.00,367809440.00,0.032,1637,
2012-02-10,五,4.4,4.44,4.37,4.39,-0.68%,1.58%,52792906.00,232687170.00,0.02,1332,
2012-02-13,一,4.37,4.4,4.35,4.37,-0.46%,1.14%,43943226.00,192106070.00,0.017,1403,
2012-02-14,二,4.36,4.37,4.32,4.35,-0.46%,1.14%,62922596.00,272942570.00,0.024,1420,
2012-02-15,三,4.35,4.4,4.33,4.37,0.46%,1.61%,63267210.00,276119080.00,0.024,1688,
2012-02-16,四,4.37,4.43,4.34,4.39,0.46%,2.06%,102940401.00,452172890.00,0.039,1767,
2012-02-17,五,4.4,4.41,4.36,4.39,0.00%,1.14%,33849245.00,148612260.00,0.013,1277,
2012-02-20,一,4.41,4.42,4.39,4.4,0.23%,0.68%,42676368.00,188115000.00,0.016,1527,
2012-02-21,二,4.4,4.48,4.39,4.46,1.36%,2.05%,61505843.00,272759530.00,0.023,1549,
2012-02-22,三,4.45,4.45,4.39,4.44,-0.45%,1.35%,72416070.00,320054260.00,0.028,1747,
2012-02-24,五,4.43,4.45,4.39,4.44,0.00%,1.35%,83038242.00,366679950.00,0.032,2031,
2012-02-27,一,4.43,4.45,4.41,4.44,0.00%,0.90%,81628057.00,361904470.00,0.031,2264,
2012-02-28,二,4.41,4.47,4.41,4.45,0.23%,1.35%,69664463.00,309982840.00,0.027,2072,
2012-02-29,三,4.45,4.45,4.41,4.43,-0.45%,0.90%,64446499.00,285582690.00,0.025,1869,
2012-03-01,四,4.43,4.44,4.4,4.41,-0.45%,0.90%,35902500.00,158769750.00,0.014,1407,
2012-03-02,五,4.41,4.43,4.41,4.43,0.45%,0.45%,60917362.00,269155910.00,0.023,1567,
2012-03-05,一,4.43,4.44,4.36,4.38,-1.13%,1.81%,64995750.00,285826600.00,0.025,683,
2012-03-06,二,4.38,4.38,4.34,4.34,-0.91%,0.91%,50760943.00,220957900.00,0.019,1798,
2012-03-07,三,4.33,4.35,4.3,4.32,-0.46%,1.15%,61759371.00,267002760.00,0.024,1743,
2012-03-08,四,4.33,4.34,4.31,4.33,0.23%,0.69%,51575445.00,223115520.00,0.02,1688,
2012-03-09,五,4.34,4.35,4.32,4.33,0.00%,0.69%,33195411.00,143711550.00,0.013,2042,
2012-03-12,一,4.32,4.33,4.3,4.33,0.00%,0.69%,43662175.00,188268300.00,0.017,1596,
2012-03-13,二,4.31,4.36,4.31,4.34,0.23%,1.15%,37657420.00,163511640.00,0.014,1748,
2012-03-14,三,4.35,4.39,4.3,4.32,-0.46%,2.07%,80563729.00,350335740.00,0.031,2128,
2012-03-15,四,4.31,4.44,4.3,4.31,-0.23%,3.24%,99079832.00,432788040.00,0.038,1976,
2012-03-16,五,4.35,4.35,4.3,4.32,0.23%,1.16%,42748098.00,185201770.00,0.016,1740,
2012-03-19,一,4.32,4.34,4.31,4.32,0.00%,0.69%,39108673.00,168915870.00,0.015,1489,
2012-03-20,二,4.31,4.34,4.3,4.32,0.00%,0.93%,25873271.00,111670974.00,0.01,1341,
2012-03-21,三,4.34,4.35,4.31,4.31,-0.23%,0.93%,50210369.00,217368870.00,0.019,1319,
2012-03-22,四,4.31,4.34,4.31,4.34,0.70%,0.70%,16159780.00,69813545.00,0.006,1170,
2012-03-23,五,4.33,4.35,4.3,4.3,-0.92%,1.15%,38200919.00,165304100.00,0.015,1491,
2012-03-26,一,4.32,4.33,4.3,4.31,0.23%,0.70%,20604951.00,88915458.00,0.008,1242,
2012-03-27,二,4.32,4.34,4.31,4.33,0.46%,0.70%,16655251.00,71991919.00,0.006,1126,
2012-03-28,三,4.33,4.36,4.31,4.31,-0.46%,1.15%,44024005.00,190928710.00,0.017,1847,
2012-03-29,四,4.31,4.32,4.27,4.28,-0.70%,1.16%,45921922.00,197288020.00,0.018,1807,
2012-03-30,五,4.3,4.33,4.28,4.33,1.17%,1.17%,38033990.00,163907990.00,0.015,1423,
2012-04-05,四,4.31,4.32,4.26,4.3,-0.69%,1.39%,82788734.00,354221110.00,0.032,2012,
2012-04-06,五,4.28,4.3,4.28,4.29,-0.23%,0.47%,42145644.00,180666530.00,0.016,1693,
2012-04-09,一,4.29,4.29,4.26,4.28,-0.23%,0.70%,20037368.00,85691431.00,0.008,1536,
2012-04-10,二,4.28,4.3,4.27,4.29,0.23%,0.70%,27268981.00,116893777.00,0.01,1248,
2012-04-11,三,4.28,4.31,4.28,4.29,0.00%,0.70%,32073610.00,137729930.00,0.012,1723,
2012-04-12,四,4.29,4.36,4.26,4.36,1.63%,2.33%,54566973.00,234907240.00,0.021,1590,
2012-04-13,五,4.34,4.38,4.32,4.36,0.00%,1.38%,42495297.00,184923760.00,0.016,1670,
2012-04-16,一,4.34,4.37,4.33,4.36,0.00%,0.92%,17989584.00,78408240.00,0.007,1504,
2012-04-17,二,4.36,4.36,4.32,4.34,-0.46%,0.92%,45788496.00,199154200.00,0.017,1431,
2012-04-18,三,4.36,4.38,4.34,4.38,0.92%,0.92%,46757304.00,204060170.00,0.018,1540,
2012-04-19,四,4.38,4.38,4.35,4.35,-0.68%,0.68%,29994718.00,130636109.00,0.011,1277,
2012-04-20,五,4.35,4.42,4.35,4.42,1.61%,1.61%,63181633.00,276647850.00,0.024,1467,
2012-04-23,一,4.41,4.42,4.38,4.39,-0.68%,0.90%,43879376.00,193050380.00,0.017,1778,
2012-04-24,二,4.39,4.44,4.38,4.41,0.46%,1.37%,67063704.00,295934320.00,0.026,1896,
2012-04-25,三,4.4,4.42,4.38,4.42,0.23%,0.91%,42632884.00,187475630.00,0.016,1631,
2012-04-26,四,4.4,4.42,4.37,4.39,-0.68%,1.13%,38186475.00,167484470.00,0.015,1555,
2012-04-27,五,4.39,4.39,4.36,4.37,-0.46%,0.68%,53920711.00,235622160.00,0.021,1769,
2012-05-02,三,4.4,4.42,4.38,4.41,0.92%,0.92%,76211891.00,335249550.00,0.029,2116,
2012-05-03,四,4.4,4.41,4.34,4.36,-1.13%,1.59%,66001562.00,287985910.00,0.025,1723,
2012-05-04,五,4.35,4.39,4.35,4.38,0.46%,0.92%,49651638.00,217073670.00,0.019,1447,
2012-05-07,一,4.39,4.44,4.38,4.42,0.91%,1.37%,96959495.00,427790530.00,0.037,1866,
2012-05-08,二,4.42,4.45,4.38,4.42,0.00%,1.58%,64042338.00,282210900.00,0.024,1819,
2012-05-09,三,4.4,4.43,4.38,4.38,-0.90%,1.13%,45487362.00,200121220.00,0.017,1483,
2012-05-10,四,4.4,4.42,4.38,4.4,0.46%,0.91%,39506628.00,173921680.00,0.015,1673,
2012-05-11,五,4.38,4.41,4.35,4.36,-0.91%,1.36%,33722672.00,147682290.00,0.013,1851,
2012-05-14,一,4.37,4.4,4.35,4.37,0.23%,1.15%,40536680.00,177143140.00,0.015,2252,
2012-05-15,二,4.36,4.37,4.32,4.33,-0.92%,1.14%,33980415.00,147366340.00,0.013,2236,
2012-05-16,三,4.32,4.36,4.28,4.3,-0.69%,1.85%,59407769.00,256017080.00,0.023,2069,
2012-05-17,四,4.3,4.34,4.28,4.33,0.70%,1.40%,29433411.00,126882737.00,0.011,1922,
2012-05-18,五,4.32,4.32,4.22,4.25,-1.85%,2.31%,55289851.00,234981790.00,0.021,2616,
2012-05-21,一,4.24,4.25,4.2,4.23,-0.47%,1.18%,39166846.00,165231650.00,0.015,2003,
2012-05-22,二,4.23,4.24,4.2,4.23,0.00%,0.95%,48989887.00,206793350.00,0.019,1880,
2012-05-23,三,4.22,4.23,4.17,4.18,-1.18%,1.42%,40892993.00,171658910.00,0.016,1662,
2012-05-24,四,4.18,4.2,4.17,4.19,0.24%,0.72%,33521059.00,140282600.00,0.013,1472,
2012-05-25,五,4.18,4.2,4.16,4.18,-0.24%,0.95%,21409311.00,89499728.00,0.008,1475,
2012-05-28,一,4.18,4.21,4.16,4.2,0.48%,1.20%,41465624.00,173467950.00,0.016,1813,
2012-05-29,二,4.2,4.23,4.18,4.22,0.48%,1.19%,38866234.00,163137150.00,0.015,1029,
2012-05-30,三,4.21,4.25,4.18,4.22,0.00%,1.66%,40954885.00,172714840.00,0.016,2014,
2012-06-01,五,4.21,4.24,4.18,4.24,0.47%,1.42%,48006448.00,202763060.00,0.018,2080,
2012-06-04,一,4.22,4.22,4.15,4.17,-1.65%,1.65%,59435341.00,249334520.00,0.023,2074,
2012-06-05,二,4.19,4.24,4.18,4.2,0.72%,1.44%,42277099.00,177842660.00,0.016,2011,
2012-06-06,三,4.2,4.22,4.19,4.2,0.00%,0.71%,32607491.00,136998660.00,0.012,1903,
2012-06-07,四,4.22,4.23,4.18,4.19,-0.24%,1.19%,31741697.00,133718326.00,0.012,2015,
2012-06-08,五,4.2,4.2,4.11,4.16,-0.72%,2.15%,73944245.00,306795730.00,0.028,2241,
2012-06-11,一,4.17,4.21,4.16,4.17,0.24%,1.20%,56448236.00,235713210.00,0.022,1814,
2012-06-12,二,4.17,4.19,4.14,4.17,0.00%,1.20%,44681827.00,185636430.00,0.017,1730,
2012-06-13,三,4.17,4.21,4.17,4.2,0.72%,0.96%,73088970.00,305618830.00,0.028,1874,
2012-06-14,四,4,4.01,3.93,3.95,-5.95%,1.90%,50272624.00,199176490.00,0.019,1787,
2012-06-15,五,3.96,3.99,3.93,3.98,0.76%,1.52%,47850212.00,189177990.00,0.018,1815,
2012-06-18,一,3.98,3.99,3.93,3.95,-0.75%,1.51%,42814420.00,169087050.00,0.016,1909,
2012-06-19,二,3.94,3.96,3.93,3.94,-0.25%,0.76%,35917475.00,141802110.00,0.014,1378,
2012-06-20,三,3.95,3.96,3.94,3.94,0.00%,0.51%,25961120.00,102492381.00,0.01,1569,
2012-06-21,四,3.94,3.95,3.9,3.91,-0.76%,1.27%,28326219.00,111035280.00,0.011,1586,
2012-06-25,一,3.91,3.95,3.9,3.94,0.77%,1.28%,49675545.00,195029730.00,0.019,1750,
2012-06-26,二,3.93,3.94,3.91,3.93,-0.25%,0.76%,21537164.00,84593947.00,0.008,1516,
2012-06-27,三,3.93,3.95,3.89,3.94,0.25%,1.53%,41504777.00,162821420.00,0.016,1415,
2012-06-28,四,3.94,3.95,3.91,3.92,-0.51%,1.02%,31671773.00,124597250.00,0.012,1301,
2012-06-29,五,3.94,3.96,3.92,3.95,0.77%,1.02%,34003940.00,133946765.00,0.013,1516,
2012-07-02,一,3.95,3.96,3.92,3.94,-0.25%,1.01%,27465364.00,108056666.00,0.01,1470,
2012-07-03,二,3.94,3.95,3.92,3.92,-0.51%,0.76%,13098961.00,51542716.00,0.005,1173,
2012-07-04,三,3.93,3.95,3.92,3.94,0.51%,0.77%,19262673.00,75843855.00,0.007,1373,
2012-07-05,四,3.93,3.95,3.92,3.95,0.25%,0.76%,20601672.00,81179158.00,0.008,1573,
2012-07-06,五,3.92,3.93,3.89,3.91,-1.01%,1.01%,31327705.00,122387450.00,0.012,2003,
2012-07-09,一,3.91,3.91,3.77,3.8,-2.81%,3.58%,40458726.00,156354610.00,0.015,2294,
2012-07-10,二,3.8,3.85,3.77,3.79,-0.26%,2.11%,27538311.00,105124865.00,0.01,1798,
2012-07-11,三,3.79,3.8,3.75,3.77,-0.53%,1.32%,23297909.00,87878320.00,0.009,1664,
2012-07-12,四,3.78,3.79,3.74,3.75,-0.53%,1.33%,46010303.00,173289310.00,0.018,2566,
2012-07-13,五,3.76,3.78,3.73,3.76,0.27%,1.33%,24603369.00,92569664.00,0.009,1903,
2012-07-16,一,3.77,3.79,3.76,3.79,0.80%,0.80%,29301690.00,110606068.00,0.011,2097,
2012-07-17,二,3.79,3.83,3.78,3.81,0.53%,1.32%,22386785.00,85080946.00,0.009,1569,
2012-07-18,三,3.81,3.84,3.79,3.83,0.52%,1.31%,23126860.00,88339830.00,0.009,1510,
2012-07-19,四,3.83,3.85,3.78,3.8,-0.78%,1.83%,28108423.00,107000605.00,0.011,1821,
2012-07-20,五,3.8,3.81,3.76,3.77,-0.79%,1.32%,18135824.00,68450233.00,0.007,1780,
2012-07-23,一,3.75,3.76,3.69,3.72,-1.33%,1.86%,25523592.00,94941483.00,0.01,1827,
2012-07-24,二,3.71,3.72,3.67,3.68,-1.08%,1.34%,23071341.00,85107324.00,0.009,1917,
2012-07-25,三,3.69,3.69,3.67,3.67,-0.27%,0.54%,12233453.00,45041270.00,0.005,1768,
2012-07-26,四,3.67,3.68,3.66,3.67,0.00%,0.54%,15717093.00,57684878.00,0.006,1515,
2012-07-27,五,3.68,3.72,3.67,3.72,1.36%,1.36%,29330635.00,108580097.00,0.011,1750,
2012-07-30,一,3.72,3.75,3.7,3.71,-0.27%,1.34%,25031278.00,93463760.00,0.01,1493,
2012-07-31,二,3.72,3.76,3.71,3.75,1.08%,1.35%,23317649.00,87294921.00,0.009,1785,
